	claim	label
2126	The U.S. Supreme Court is deliberating a petition seeking to overturn the results of the 2016 presidential election due to purported Russian interference.	false
2127	A video captures a woman named Acesha Bright committing murder.	false
2128	Posting a legal notice on your Facebook wall will protect you from having all your Facebook posts made public.	false
2129	"President Trump announced a ""stimulus bonus of $612"" for every ""deserving"" American adult and child."	false
2130	A list collects statements about rape made by Republican politicians.	true
2131	Former president George H.W. Bush has passed away at age 93.	false
2132	An adopted dog's former owner turned out to be a soldier who was killed in Iraq.	false
2133	'The Simpsons' predicted President Donald Trump's death and showed him lying in a coffin.	false
2134	The 'middle finger salute' is derived from the defiant gestures of English archers whose fingers had been severed by the French at the Battle of Agincourt.	false
2135	A rise in automobile accidents occurs in the aftermath of the Super Bowl.	true
2136	Two grandchildren of John Tyler,  the 10th U.S. President,  are still alive.	true
2137	A man named Caleb Lee asked for a military discount and was berated by a Pizza Hut manager for his purported sense of entitlement.	false
2138	Mary Anne MacLeod, President Donald Trump’s mother, illegally immigrated to the United States in 1929.	false
2139	Washing instruction tags on Tom Bihn bags carry a hidden message in French disparaging the president.	false
2140	Warren Buffett proposed a constitutional amendment that seeks to require laws apply equally to U.S. citizens and members of Congress.	false
2141	"""Snowflake"" was a Nazi term used to describe the remains of those who were incinerated during the Holocaust."	false
2142	Donald Trump was pictured at a cross burning with the KKK.	false
2143	"Dr. Martin Luther King, Jr. said ""Our lives begin to end the day we become silent about things that matter."""	false
2144	The U.S. government was sued and found culpable for the murder of Martin Luther King, Jr., but the news media refused to report it.	false
2145	Article details 'four things you didn't know' about Martin Luther King, Jr.	false
2146	Adam Sandler was found dead of an apparent suicide in January 2017.	false
2147	Raggedy Ann dolls were created by a grief-stricken father who lost his daughter to a vaccine-related illness, and who wished to broadcast the risks of vaccination.	false
2148	"Southern Illinois University is closing down its Carbondale campus thanks to ""social justice warrior"" activity."	false
2149	A video shows worms found by a consumer inside the candy wrappers of Ferrero Rocher chocolates.	false
2150	A web site allows criminals to look up the personal information of police officers.	true
2151	"""Harry Potter"" creator J.K. Rowling revealed that lead film actor Daniel Radcliffe is Chinese."	false
2152	"Individuals are legitimately identifying as and calling for acceptance of a new identity known as ""clovergender."""	false
2153	A cartoon from Norway depicting Donald Trump in a diaper was banned from social media.	false
2154	Criminals at gas stations are handing out key rings with transmitters that enable them to track potential burglary or carjacking victims.	false
2155	The AAA offers a free nationwide towing service during the holidays for motorists who have had too much to drink.	false
2156	"Princess Leia's ""hair buns"" in Star Wars were inspired by those of a Mexican revolutionary."	true
2157	Oprah Winfrey and Tyler Perry have teamed up for a big-ticket Facebook giveaway.	false
2158	"Carrie Fisher contributed script revisions during the filming of ""The Empire Strikes Back"""	false
2159	A man was charged with a DUI for drinking too much caffeine.	false
2160	Thieves select homes to break into after Christmas by taking note of boxes curbed as trash or recycling.	false
2161	Facebook soon plans to charge fees to users of the social network.	false
2162	The name of Boxing Day comes from the need to rid the house of empty boxes the day after Christmas	false
2163	A man was found decapitated and castrated behind a Walmart store.	true
2164	Leaks of DNC e-mails were  stemmed from the efforts of a disgruntled insider, not Russian hackers.	false
2165	"Donald Trump will include Moscow's Red Square in the stops along his ""victory tour."""	false
2166	Hillary Clinton's popular vote win in the presidential election came entirely from the state of California.	false
2167	"H.R. 4919, passed on 8 December 2016, allows the microchipping of ""mentally disabled"" citizens such as patients with autism and Alzheimer's disease."	false
2168	"A photograph depicts a Salvation Army bellringer holding a sign stating the group helps people, ""just not the gays."""	false
2169	Keanu Reeves overcame a series of tragic events in his life, before and after becoming a wealthy movie star.	true
2170	Brothers in Limpopo, South Africa, were arrested for raping a crocodile.	false
2171	A Tennessee boy died in the arms of a local man portraying Santa Claus during a hospital visit.	false
2172	Candy canes were created as Christian symbols representing the blood and purity of Jesus.	false
2173	"The house-flipping couple from the HGTV show ""Flip or Flop"" are divorcing."	false
2174	"""Star Wars: Rogue One"" was re-shot to add an anti-Trump scene."	false
2175	"Newport developed marijuana cigarettes which will be available for purchase ""next year."""	false
2176	Donald Trump won 3,084 of America's 3,141 counties in the 2016 presidential election; Hillary Clinton won just 57.	false
2177	President Trump has the right and means to send unblockable text mesage to all American cellular phones.	false
2178	Michigan is about to sell 100 million gallons of groundwater to Nestlé for $200.	false
2179	'Hamilton' actor Brandon Victor Dixon sent a controversial tweet in 2012, uncovered after he delivered an on-stage speech to Vice President-Elect Mike Pence.	true
2180	"The term ""Black Friday"" originated with the practice of selling off slaves on the day after Thanksgiving."	false
2181	The father of a 4-year-old girl died after anti-Trump protesters blocked roads and delayed an ambulance from reaching the hospital.	false
2182	Melania Trump has filed for divorce over  her role as the First Lady of the United States.	false
2183	A South African billionaire is offering a large sum of money to African-Americans who leave the country due to Trump's election.	false
2184	A photograph shows a small car loaded down with hundreds of pounds of lumber and other building supplies.	true
2185	President Obama has overruled Donald Trump's victory in the 2016 presidential election and ordered a revote.	false
2186	Hillary Clinton's staff is set to disable all the nation's electronic devices to hide further e-mail leaks.	false
2187	"South Carolina exit polls asked voters whether black people had become ""too demanding"" on the subject of civil rights."	true
2188	Sixteen girls were impregnated after a boy ejaculated in a swimming pool.	false
2189	Actor Matthew McConaughey made a video endorsing Donald Trump.	false
